epochs steps out_loss offset_loss train_accuracy time
68 47 0.110 2.180 0.954 3836.467
68 48 0.039 2.899 0.983 3836.792
68 49 0.071 2.459 0.972 3837.152
68 50 0.072 2.974 0.973 3837.519
68 51 0.040 2.736 0.985 3837.846
68 52 0.054 1.803 0.982 3838.072
68 53 0.019 3.208 0.998 3838.413
68 54 0.038 2.859 0.984 3838.760
68 55 0.058 2.309 0.978 3839.072
68 56 0.069 2.423 0.971 3839.259
68 57 0.044 2.217 0.983 3839.472
68 58 0.062 2.022 0.973 3839.691
68 59 0.031 3.352 0.989 3840.075
68 60 0.021 2.790 0.992 3840.308
68 61 0.065 1.995 0.971 3840.509
68 62 0.098 2.078 0.962 3840.733
68 63 0.058 2.428 0.974 3841.007
68 64 0.030 3.248 0.997 3841.396
68 65 0.070 2.475 0.970 3841.655
68 66 0.048 2.635 0.982 3841.951
68 67 0.077 2.116 0.971 3842.209
68 68 0.063 1.848 0.978 3842.416
68 69 0.028 2.977 0.990 3842.788
68 70 0.058 2.752 0.974 3843.099
68 71 0.112 2.790 0.960 3843.329
68 72 0.087 2.725 0.965 3843.606
68 73 0.055 2.436 0.976 3843.927
68 74 0.080 2.581 0.970 3844.243
68 75 0.079 2.241 0.973 3844.429
68 76 0.068 2.722 0.976 3844.733
68 77 0.038 3.207 0.988 3845.025
68 78 0.055 2.685 0.977 3845.329
68 79 0.068 2.083 0.971 3845.516
68 80 0.075 2.491 0.973 3845.726
68 81 0.084 2.383 0.965 3845.996
68 82 0.065 2.639 0.982 3846.167
68 83 0.062 2.374 0.975 3846.407
68 84 0.111 2.454 0.962 3846.739
68 85 0.072 2.616 0.969 3847.097
68 86 0.081 2.176 0.970 3847.341
68 87 0.067 2.602 0.972 3847.675
68 88 0.063 2.631 0.972 3848.045
68 89 0.052 1.904 0.980 3848.252
68 90 0.069 2.493 0.970 3848.563
68 91 0.088 2.288 0.966 3848.791
68 92 0.068 2.458 0.971 3849.143
68 93 0.044 2.788 0.985 3849.440
68 94 0.124 2.409 0.946 3849.743
68 95 0.037 2.443 0.985 3850.017
68 96 0.049 3.028 0.979 3850.340
68 97 0.043 2.209 0.983 3850.586
68 98 0.071 2.177 0.971 3850.879
68 99 0.062 3.366 0.977 3851.165
68 100 0.074 2.918 0.970 3851.475
68 101 0.070 2.225 0.976 3851.719
68 102 0.062 2.148 0.976 3851.955
68 103 0.103 4.155 0.970 3852.168
68 104 0.053 3.448 0.983 3852.432
68 105 0.043 1.914 0.985 3852.599
68 106 0.021 3.413 1.000 3852.972
68 107 0.055 2.610 0.980 3853.177
68 108 0.062 1.855 0.979 3853.340
68 109 0.055 2.547 0.977 3853.609
68 110 0.039 2.664 0.986 3853.896
68 111 0.078 2.167 0.973 3854.124
68 112 0.043 2.504 0.983 3854.419
68 113 0.061 1.878 0.979 3854.611
68 114 0.040 2.564 0.985 3854.885
68 115 0.131 2.089 0.955 3855.064
68 116 0.042 2.464 0.985 3855.263
68 117 0.072 2.485 0.969 3855.531
68 118 0.059 2.296 0.975 3855.806
68 119 0.066 2.116 0.976 3856.068
68 120 0.048 2.511 0.981 3856.340
68 121 0.072 2.307 0.973 3856.608
68 122 0.038 2.845 0.987 3856.946
68 123 0.069 2.116 0.976 3857.189
68 124 0.081 2.600 0.971 3857.387
68 125 0.043 2.365 0.984 3857.624
68 126 0.076 2.357 0.968 3857.894
68 127 0.093 2.979 0.967 3858.224
68 128 0.045 2.976 0.984 3858.478
68 129 0.071 2.534 0.970 3858.834
68 130 0.054 2.257 0.982 3859.018
68 131 0.073 2.705 0.970 3859.280
68 132 0.036 2.725 0.986 3859.591
68 133 0.050 2.139 0.983 3859.787
68 134 0.064 2.761 0.973 3860.091
68 135 0.060 2.166 0.979 3860.350
68 136 0.019 3.144 1.000 3860.738
68 137 0.158 3.334 0.952 3861.036
68 138 0.080 2.253 0.971 3861.313
68 139 0.041 2.876 0.983 3861.640
68 140 0.059 2.613 0.977 3861.991
68 141 0.079 2.561 0.971 3862.344
68 142 0.052 2.720 0.980 3862.632
68 143 0.065 1.857 0.975 3862.778
68 144 0.058 2.548 0.975 3863.065
68 145 0.051 1.842 0.982 3863.277
68 146 0.038 2.855 0.986 3863.598
68 147 0.051 2.487 0.982 3863.759
68 148 0.074 2.778 0.968 3864.083
68 149 0.091 2.312 0.968 3864.392
69 0 0.040 2.311 0.985 3878.663
69 1 0.062 2.668 0.977 3879.067
69 2 0.086 3.353 0.975 3879.377
69 3 0.039 3.207 0.985 3879.735
69 4 0.071 2.667 0.969 3880.141
69 5 0.062 2.623 0.975 3880.434
69 6 0.065 2.769 0.973 3880.809
69 7 0.045 1.880 0.983 3880.994
69 8 0.049 2.657 0.984 3881.247
69 9 0.182 2.380 0.928 3881.441
69 10 0.060 2.243 0.978 3881.615
69 11 0.068 2.564 0.972 3881.920
69 12 0.065 2.549 0.972 3882.197
69 13 0.058 2.597 0.979 3882.484
69 14 0.062 2.793 0.976 3882.791
69 15 0.057 2.598 0.976 3883.166
69 16 0.202 2.620 0.919 3883.343
69 17 0.058 2.578 0.977 3883.666
69 18 0.094 2.229 0.967 3883.928
69 19 0.052 2.905 0.979 3884.229
69 20 0.032 3.024 0.989 3884.594
69 21 0.044 2.251 0.983 3884.823
69 22 0.047 2.480 0.982 3885.091
69 23 0.063 1.774 0.979 3885.272
69 24 0.048 2.674 0.982 3885.569
69 25 0.055 3.131 0.977 3885.845
69 26 0.069 2.621 0.975 3886.041
69 27 0.091 2.598 0.969 3886.231
69 28 0.085 2.195 0.969 3886.489
69 29 0.096 2.380 0.957 3886.764
69 30 0.052 2.575 0.980 3887.053
69 31 0.045 2.500 0.982 3887.344
69 32 0.065 2.745 0.977 3887.671
69 33 0.019 3.824 1.000 3888.074
69 34 0.050 2.728 0.980 3888.436
69 35 0.046 2.391 0.981 3888.726
69 36 0.095 2.385 0.960 3889.039
69 37 0.038 2.794 0.986 3889.353
69 38 0.033 3.229 0.989 3889.645
69 39 0.049 3.027 0.982 3889.978
69 40 0.070 2.465 0.971 3890.286
69 41 0.074 2.754 0.972 3890.578
69 42 0.057 2.488 0.975 3890.881
69 43 0.080 1.922 0.970 3891.047
69 44 0.070 2.119 0.973 3891.287
69 45 0.036 2.206 0.988 3891.501
69 46 0.041 2.313 0.984 3891.759
69 47 0.039 2.682 0.985 3892.107
69 48 0.059 2.631 0.979 3892.446
69 49 0.063 2.832 0.975 3892.747
69 50 0.055 2.111 0.977 3892.980
69 51 0.018 3.352 0.994 3893.430
69 52 0.046 3.053 0.982 3893.751
69 53 0.055 2.943 0.980 3893.993
69 54 0.059 2.239 0.978 3894.292
69 55 0.051 2.861 0.979 3894.643
69 56 0.040 2.609 0.984 3894.994
69 57 0.085 1.975 0.968 3895.240
69 58 0.020 3.322 1.000 3895.622
69 59 0.052 2.032 0.980 3895.871
69 60 0.087 2.469 0.967 3896.214
69 61 0.044 2.625 0.984 3896.505
69 62 0.061 2.484 0.974 3896.815
69 63 0.054 2.394 0.978 3897.093
69 64 0.075 1.992 0.971 3897.269
69 65 0.033 2.765 0.988 3897.560
69 66 0.051 2.206 0.981 3897.814
69 67 0.043 2.577 0.983 3898.098
69 68 0.023 3.597 1.000 3898.398
69 69 0.061 2.463 0.972 3898.698
69 70 0.063 2.429 0.977 3898.989
69 71 0.050 2.710 0.980 3899.334
69 72 0.055 2.773 0.977 3899.684
69 73 0.093 2.217 0.962 3899.964
69 74 0.066 2.587 0.976 3900.290
69 75 0.046 2.588 0.981 3900.593
69 76 0.053 2.530 0.980 3900.878
69 77 0.071 2.143 0.973 3901.125
69 78 0.039 2.809 0.986 3901.425
69 79 0.142 2.001 0.944 3901.654
69 80 0.016 2.944 0.996 3901.956
69 81 0.079 2.139 0.967 3902.217
69 82 0.048 2.395 0.982 3902.440
69 83 0.039 2.580 0.986 3902.733
69 84 0.049 2.703 0.981 3903.046
69 85 0.055 2.067 0.980 3903.243
69 86 0.066 1.802 0.976 3903.442
69 87 0.059 2.775 0.974 3903.756
69 88 0.052 2.511 0.983 3903.952
69 89 0.048 2.400 0.982 3904.144
69 90 0.039 3.091 0.984 3904.447
69 91 0.051 2.611 0.980 3904.751
69 92 0.081 2.407 0.970 3905.051
69 93 0.057 2.986 0.977 3905.415
69 94 0.050 2.930 0.981 3905.767
69 95 0.062 1.892 0.975 3905.979
69 96 0.056 2.551 0.977 3906.222
69 97 0.111 1.974 0.960 3906.414
69 98 0.085 2.317 0.963 3906.674
69 99 0.044 2.538 0.983 3906.953
69 100 0.055 2.570 0.974 3907.238
69 101 0.083 2.355 0.967 3907.548
69 102 0.065 1.829 0.977 3907.730
69 103 0.039 2.682 0.984 3907.996
69 104 0.052 2.631 0.979 3908.311
69 105 0.065 2.570 0.976 3908.600
69 106 0.068 2.204 0.972 3908.872
69 107 0.049 2.884 0.981 3909.184
69 108 0.053 2.774 0.979 3909.455
69 109 0.036 2.650 0.987 3909.783
69 110 0.013 3.263 0.998 3910.182
69 111 0.071 2.105 0.972 3910.418
69 112 0.038 2.935 0.983 3910.707
69 113 0.062 2.246 0.977 3910.922
69 114 0.053 2.364 0.980 3911.168
69 115 0.048 2.461 0.981 3911.428
69 116 0.057 2.500 0.977 3911.726
69 117 0.053 2.017 0.981 3911.969
69 118 0.051 2.889 0.982 3912.357
69 119 0.085 2.266 0.970 3912.602
69 120 0.076 2.622 0.976 3912.770
69 121 0.078 2.385 0.967 3913.089
69 122 0.060 2.695 0.975 3913.413
69 123 0.063 2.549 0.975 3913.695
69 124 0.033 2.723 0.986 3913.903
69 125 0.053 2.683 0.978 3914.270
69 126 0.189 2.951 0.945 3914.359
69 127 0.097 2.609 0.957 3914.516
69 128 0.067 1.853 0.977 3914.654
69 129 0.149 2.643 0.942 3914.818
69 130 0.093 2.125 0.959 3915.073
69 131 0.036 2.772 0.987 3915.406
69 132 0.069 2.689 0.970 3915.730
69 133 0.084 2.205 0.969 3916.024
69 134 0.086 2.325 0.965 3916.240
69 135 0.037 2.556 0.986 3916.525
69 136 0.061 2.530 0.975 3916.811
69 137 0.082 2.247 0.972 3917.012
69 138 0.042 2.866 0.984 3917.344
69 139 0.040 2.170 0.986 3917.600
69 140 0.078 1.947 0.971 3917.799
69 141 0.055 2.594 0.978 3918.101
69 142 0.050 1.959 0.981 3918.281
69 143 0.059 2.854 0.974 3918.602
69 144 0.039 2.399 0.985 3918.860
69 145 0.052 2.635 0.980 3919.165
69 146 0.068 2.720 0.973 3919.531
69 147 0.050 2.403 0.980 3919.808
69 148 0.056 2.626 0.977 3920.092
69 149 0.065 2.191 0.973 3920.319
70 0 0.072 2.470 0.973 3935.456
70 1 0.082 2.380 0.968 3935.750
70 2 0.072 2.471 0.972 3936.045
70 3 0.054 2.471 0.979 3936.317
70 4 0.067 2.495 0.973 3936.636
70 5 0.099 2.245 0.958 3936.935
70 6 0.062 2.516 0.980 3937.174
70 7 0.109 2.840 0.961 3937.434
70 8 0.049 3.195 0.995 3937.659
70 9 0.081 2.509 0.967 3938.002
70 10 0.077 2.567 0.969 3938.340
70 11 0.071 2.716 0.971 3938.655
70 12 0.060 2.039 0.978 3938.888
70 13 0.050 2.694 0.979 3939.184
70 14 0.082 2.445 0.967 3939.433
70 15 0.057 2.123 0.977 3939.679
70 16 0.046 2.401 0.981 3939.953
70 17 0.066 2.807 0.970 3940.315
70 18 0.062 2.398 0.977 3940.563
70 19 0.053 2.515 0.982 3940.811
70 20 0.090 2.919 0.970 3940.984
70 21 0.091 2.832 0.962 3941.299
70 22 0.062 2.518 0.975 3941.582
70 23 0.061 2.555 0.974 3941.923
70 24 0.081 2.061 0.970 3942.154
70 25 0.052 1.819 0.981 3942.324
70 26 0.052 2.770 0.982 3942.642
70 27 0.122 2.985 0.958 3942.820
70 28 0.041 2.558 0.983 3943.084
70 29 0.049 2.659 0.981 3943.405
70 30 0.061 2.984 0.976 3943.749
70 31 0.067 2.452 0.975 3944.099
70 32 0.058 2.624 0.978 3944.386
70 33 0.064 2.904 0.975 3944.761
70 34 0.054 2.836 0.980 3945.118
70 35 0.053 2.467 0.983 3945.350
70 36 0.067 1.998 0.975 3945.526
70 37 0.052 2.608 0.979 3945.808
70 38 0.089 2.157 0.963 3946.053
70 39 0.043 2.638 0.983 3946.401
70 40 0.074 2.559 0.969 3946.698
70 41 0.067 1.846 0.976 3946.870
70 42 0.025 3.273 0.991 3947.326
70 43 0.051 2.545 0.979 3947.669
70 44 0.060 2.929 0.976 3948.015
70 45 0.052 2.624 0.982 3948.257
70 46 0.084 2.299 0.965 3948.545
70 47 0.044 2.789 0.981 3948.846
70 48 0.062 2.875 0.974 3949.156
70 49 0.065 2.548 0.973 3949.465
70 50 0.074 2.605 0.966 3949.743
70 51 0.051 2.245 0.982 3949.974
70 52 0.041 2.655 0.984 3950.225
70 53 0.067 2.657 0.973 3950.564
70 54 0.108 2.348 0.958 3950.766
70 55 0.012 3.189 0.997 3951.153
70 56 0.066 2.766 0.974 3951.471
70 57 0.055 2.922 0.978 3951.761
70 58 0.061 2.333 0.979 3952.007
70 59 0.056 2.569 0.975 3952.332
70 60 0.083 2.411 0.965 3952.642
70 61 0.092 2.658 0.966 3952.944
70 62 0.035 2.625 0.987 3953.229
70 63 0.092 2.257 0.964 3953.461
70 64 0.027 2.949 0.990 3953.783
70 65 0.053 1.898 0.979 3954.017
70 66 0.063 2.562 0.973 3954.321
70 67 0.069 1.865 0.974 3954.537
70 68 0.113 2.483 0.955 3954.881
70 69 0.075 2.896 0.969 3955.219
70 70 0.056 2.610 0.979 3955.518
70 71 0.111 2.384 0.952 3955.804
70 72 0.060 1.830 0.978 3956.033
70 73 0.051 2.899 0.979 3956.399
70 74 0.071 2.323 0.978 3956.578
70 75 0.081 2.453 0.965 3956.885
70 76 0.064 2.083 0.976 3957.090
70 77 0.071 3.220 0.972 3957.407
70 78 0.071 2.202 0.976 3957.654
70 79 0.050 2.821 0.981 3957.990
70 80 0.077 2.123 0.970 3958.241
70 81 0.039 3.071 0.995 3958.407
70 82 0.023 3.184 1.000 3958.627
70 83 0.047 1.757 0.983 3958.793
70 84 0.077 2.769 0.971 3959.086
70 85 0.104 2.328 0.960 3959.290
70 86 0.074 2.118 0.974 3959.509
70 87 0.050 2.713 0.980 3959.827
70 88 0.122 2.359 0.956 3959.998
70 89 0.055 2.440 0.977 3960.237
70 90 0.120 2.328 0.953 3960.455
70 91 0.064 2.439 0.972 3960.749
70 92 0.020 3.176 1.000 3961.089
70 93 0.116 2.677 0.955 3961.319
70 94 0.053 2.649 0.983 3961.529
70 95 0.062 2.772 0.974 3961.927
70 96 0.054 3.018 0.981 3962.172
70 97 0.020 3.396 1.000 3962.558
70 98 0.057 2.586 0.977 3962.860
70 99 0.048 2.651 0.982 3963.167
70 100 0.078 2.356 0.968 3963.467
70 101 0.010 3.102 0.998 3963.831
70 102 0.046 2.349 0.981 3964.081
70 103 0.067 1.876 0.976 3964.275
70 104 0.048 2.347 0.982 3964.524
70 105 0.069 1.811 0.975 3964.707
70 106 0.063 1.863 0.977 3964.847
70 107 0.055 2.501 0.979 3965.147
70 108 0.061 2.544 0.977 3965.418
70 109 0.056 2.796 0.976 3965.742
70 110 0.056 2.541 0.979 3966.098
70 111 0.043 2.345 0.984 3966.379
70 112 0.085 2.043 0.969 3966.628
70 113 0.019 3.421 1.000 3967.073
70 114 0.066 2.470 0.972 3967.359
70 115 0.048 1.898 0.983 3967.517
70 116 0.053 2.923 0.978 3967.857
70 117 0.055 2.327 0.979 3968.089
70 118 0.101 2.341 0.960 3968.357
70 119 0.056 2.601 0.978 3968.628
70 120 0.046 1.858 0.982 3968.758
70 121 0.042 2.600 0.982 3969.051
70 122 0.057 2.269 0.980 3969.269
70 123 0.041 2.609 0.984 3969.612
70 124 0.088 2.518 0.967 3969.945
70 125 0.055 2.609 0.980 3970.257
70 126 0.050 2.411 0.980 3970.532
70 127 0.101 2.170 0.962 3970.798
70 128 0.063 3.344 0.977 3971.089
70 129 0.082 2.101 0.970 3971.329
70 130 0.104 1.845 0.966 3971.504
70 131 0.044 2.662 0.983 3971.804
70 132 0.071 2.064 0.974 3972.021
70 133 0.059 2.532 0.975 3972.282
70 134 0.062 3.005 0.973 3972.659
70 135 0.088 2.597 0.965 3973.027
70 136 0.098 2.078 0.961 3973.270
70 137 0.070 2.456 0.972 3973.553
70 138 0.055 2.774 0.978 3973.943
70 139 0.077 2.625 0.967 3974.211
70 140 0.053 1.867 0.980 3974.402
70 141 0.071 2.687 0.972 3974.731
70 142 0.043 2.556 0.985 3975.018
70 143 0.045 2.023 0.983 3975.236
70 144 0.045 2.647 0.981 3975.578
70 145 0.058 1.903 0.979 3975.735
70 146 0.069 1.909 0.974 3975.893
70 147 0.045 2.761 0.982 3976.222
70 148 0.046 2.602 0.983 3976.544
70 149 0.064 1.839 0.977 3976.780
71 0 0.071 2.828 0.970 3990.726
71 1 0.123 2.390 0.953 3991.555
71 2 0.062 2.488 0.975 3992.137
71 3 0.043 2.539 0.984 3992.433
71 4 0.066 2.434 0.973 3992.771
71 5 0.038 2.677 0.986 3993.104
71 6 0.057 2.697 0.977 3993.424
71 7 0.046 2.612 0.983 3993.759
71 8 0.077 2.574 0.972 3994.012
71 9 0.057 3.041 0.976 3994.326
71 10 0.074 2.223 0.971 3994.560
71 11 0.052 2.846 0.983 3994.919
71 12 0.046 2.302 0.981 3995.184
71 13 0.075 2.328 0.970 3995.470
71 14 0.060 1.874 0.974 3995.662
71 15 0.053 2.738 0.977 3996.022
71 16 0.064 2.057 0.976 3996.266
71 17 0.076 4.291 0.971 3996.542
71 18 0.037 2.438 0.985 3996.818
71 19 0.102 2.489 0.957 3997.166
71 20 0.041 2.231 0.984 3997.410
71 21 0.012 3.143 0.998 3997.780
71 22 0.101 2.742 0.956 3997.995
71 23 0.067 2.626 0.971 3998.318
71 24 0.052 2.818 0.979 3998.699
71 25 0.049 2.379 0.979 3998.980
71 26 0.052 2.352 0.982 3999.211
71 27 0.057 2.796 0.977 3999.516
71 28 0.045 2.567 0.982 3999.848
71 29 0.056 1.890 0.977 4000.006
71 30 0.059 2.945 0.977 4000.236
71 31 0.066 2.213 0.976 4000.498
71 32 0.048 2.575 0.982 4000.767
71 33 0.087 2.138 0.968 4000.982
71 34 0.108 2.213 0.959 4001.250
71 35 0.060 2.825 0.978 4001.600
71 36 0.057 2.584 0.977 4001.881
71 37 0.121 1.876 0.954 4002.082
71 38 0.062 2.568 0.978 4002.368
71 39 0.072 2.516 0.969 4002.655
71 40 0.047 2.663 0.981 4002.998
71 41 0.060 2.082 0.977 4003.254
71 42 0.057 2.598 0.977 4003.595
71 43 0.087 2.452 0.965 4003.889
71 44 0.041 2.570 0.985 4004.123
71 45 0.050 2.573 0.980 4004.416
71 46 0.050 2.559 0.981 4004.733
71 47 0.112 1.964 0.956 4005.000
71 48 0.071 1.743 0.975 4005.176
71 49 0.051 2.762 0.980 4005.499
71 50 0.082 2.381 0.966 4005.837
71 51 0.069 2.535 0.973 4006.104
71 52 0.061 2.280 0.979 4006.362
71 53 0.073 2.693 0.972 4006.671
71 54 0.064 2.539 0.973 4006.926
71 55 0.129 2.454 0.946 4007.150
71 56 0.055 1.837 0.980 4007.354
71 57 0.020 3.318 0.995 4007.760
71 58 0.048 2.521 0.981 4008.058
71 59 0.088 2.358 0.969 4008.411
71 60 0.031 2.909 0.985 4008.701
71 61 0.060 1.808 0.979 4008.886
71 62 0.083 2.853 0.967 4009.151
71 63 0.071 2.209 0.973 4009.380
71 64 0.065 2.620 0.973 4009.708
71 65 0.042 2.960 0.982 4010.057
71 66 0.052 2.502 0.978 4010.347
71 67 0.093 2.160 0.962 4010.596
71 68 0.072 2.722 0.972 4010.965
71 69 0.073 2.626 0.972 4011.242
71 70 0.045 2.582 0.982 4011.528
71 71 0.049 2.304 0.981 4011.784
71 72 0.014 3.156 1.000 4012.130
71 73 0.048 2.586 0.983 4012.364
71 74 0.056 2.208 0.980 4012.652
71 75 0.044 2.507 0.982 4012.930
71 76 0.089 2.314 0.963 4013.230
71 77 0.059 2.510 0.975 4013.555
71 78 0.078 2.718 0.979 4013.721
71 79 0.071 2.532 0.970 4014.012
71 80 0.101 3.184 0.962 4014.250
71 81 0.051 1.946 0.981 4014.393
71 82 0.070 2.554 0.970 4014.601
71 83 0.064 2.634 0.973 4014.950
71 84 0.060 2.605 0.975 4015.291
71 85 0.073 2.288 0.971 4015.597
71 86 0.056 2.498 0.978 4015.889
71 87 0.054 2.648 0.980 4016.228
71 88 0.015 3.259 0.996 4016.670
71 89 0.089 2.184 0.968 4016.970
71 90 0.051 2.865 0.978 4017.295
71 91 0.099 2.288 0.959 4017.560
71 92 0.090 2.488 0.963 4017.867
71 93 0.065 2.787 0.971 4018.188
71 94 0.044 2.528 0.984 4018.476
71 95 0.145 1.905 0.946 4018.667
71 96 0.046 2.525 0.981 4018.971
71 97 0.041 2.236 0.985 4019.185
71 98 0.073 2.865 0.972 4019.451
71 99 0.016 3.143 0.994 4019.871
71 100 0.094 2.248 0.965 4020.073
71 101 0.073 2.443 0.969 4020.360
71 102 0.060 2.514 0.976 4020.657
71 103 0.049 1.926 0.983 4020.868
71 104 0.056 2.460 0.978 4021.180
71 105 0.059 2.535 0.974 4021.533
71 106 0.110 2.177 0.957 4021.807
71 107 0.064 2.753 0.973 4022.159
71 108 0.186 2.703 0.920 4022.342
71 109 0.050 2.876 0.981 4022.703
71 110 0.056 2.591 0.978 4023.052
71 111 0.085 2.345 0.967 4023.374
71 112 0.056 2.539 0.977 4023.696
71 113 0.094 2.765 0.962 4023.986
71 114 0.130 2.523 0.948 4024.147
71 115 0.059 3.117 0.975 4024.483
71 116 0.058 2.583 0.977 4024.818
71 117 0.049 2.684 0.981 4025.166
71 118 0.080 2.592 0.970 4025.465
71 119 0.085 2.484 0.967 4025.730
71 120 0.052 2.555 0.981 4026.085
71 121 0.074 2.073 0.972 4026.308
71 122 0.069 2.818 0.974 4026.614
71 123 0.067 2.326 0.975 4026.852
71 124 0.070 2.564 0.967 4027.168
71 125 0.074 2.132 0.973 4027.427
71 126 0.068 2.922 0.971 4027.772
71 127 0.100 2.169 0.959 4028.006
71 128 0.047 2.590 0.980 4028.307
71 129 0.126 2.597 0.956 4028.477
71 130 0.072 2.357 0.969 4028.721
71 131 0.059 2.238 0.978 4028.976
71 132 0.047 2.297 0.982 4029.198
71 133 0.042 3.270 0.986 4029.634
71 134 0.040 3.331 0.986 4029.938
71 135 0.053 3.015 0.980 4030.280
71 136 0.054 2.857 0.978 4030.626
71 137 0.082 2.381 0.967 4030.923
71 138 0.040 3.269 0.987 4031.194
71 139 0.050 2.761 0.982 4031.511
71 140 0.062 2.800 0.974 4031.836
71 141 0.101 2.237 0.961 4032.107
71 142 0.061 2.562 0.977 4032.450
71 143 0.080 2.595 0.967 4032.755
71 144 0.019 3.057 0.994 4033.124
71 145 0.078 2.611 0.969 4033.484
71 146 0.021 3.172 1.000 4033.854
71 147 0.080 2.642 0.966 4034.230
71 148 0.050 2.396 0.980 4034.493
71 149 0.063 2.525 0.975 4034.787
72 0 0.046 2.535 0.982 4049.405
72 1 0.081 2.261 0.968 4049.844
72 2 0.074 2.875 0.969 4050.146
72 3 0.037 3.376 0.987 4050.542
72 4 0.073 2.104 0.970 4050.786
72 5 0.086 2.255 0.965 4051.020
72 6 0.054 2.774 0.979 4051.332
72 7 0.069 2.830 0.974 4051.640
72 8 0.065 1.871 0.975 4051.837
72 9 0.057 2.737 0.977 4052.101
72 10 0.052 2.550 0.980 4052.390
72 11 0.066 2.695 0.976 4052.726
72 12 0.061 2.721 0.975 4053.073
72 13 0.082 2.628 0.976 4053.239
72 14 0.020 2.997 0.992 4053.568
72 15 0.084 2.314 0.966 4053.884
72 16 0.054 2.787 0.979 4054.230
72 17 0.061 2.115 0.975 4054.464
72 18 0.048 2.464 0.981 4054.739
72 19 0.086 2.364 0.964 4055.024
72 20 0.070 2.551 0.974 4055.293
72 21 0.055 2.443 0.979 4055.566
72 22 0.044 2.946 0.984 4055.967
72 23 0.014 3.267 0.996 4056.404
72 24 0.056 2.515 0.978 4056.713
72 25 0.070 2.443 0.973 4057.020
72 26 0.068 2.792 0.971 4057.385
72 27 0.049 2.996 0.981 4057.711
72 28 0.069 1.922 0.974 4057.961
72 29 0.064 2.523 0.974 4058.267
72 30 0.083 2.533 0.967 4058.484
72 31 0.053 2.487 0.984 4058.718
72 32 0.060 2.960 0.973 4059.068
72 33 0.048 2.148 0.981 4059.327
72 34 0.072 2.588 0.974 4059.679
72 35 0.087 2.608 0.964 4060.035
72 36 0.073 2.695 0.969 4060.401
72 37 0.084 2.272 0.967 4060.714
72 38 0.068 2.499 0.973 4061.044
72 39 0.088 2.279 0.964 4061.266
72 40 0.046 3.883 0.989 4061.448
72 41 0.020 3.296 0.999 4061.844
72 42 0.071 2.151 0.973 4062.084
72 43 0.062 2.715 0.973 4062.440
72 44 0.069 2.555 0.970 4062.740
72 45 0.060 2.503 0.977 4063.074
72 46 0.079 1.949 0.969 4063.323
72 47 0.089 2.127 0.966 4063.572
72 48 0.050 2.564 0.981 4063.904
72 49 0.053 2.781 0.978 4064.234
72 50 0.055 2.719 0.976 4064.587
72 51 0.058 2.751 0.977 4064.925
72 52 0.071 2.508 0.972 4065.206
72 53 0.043 2.517 0.982 4065.481
72 54 0.075 2.165 0.972 4065.713
72 55 0.034 2.854 0.986 4066.013
72 56 0.094 2.500 0.966 4066.194
72 57 0.056 2.913 0.977 4066.386
72 58 0.065 2.427 0.973 4066.685
72 59 0.040 2.653 0.985 4067.003
72 60 0.040 2.627 0.983 4067.346
72 61 0.066 1.905 0.975 4067.506
72 62 0.068 2.206 0.973 4067.744
72 63 0.056 3.404 0.977 4068.037
72 64 0.043 2.101 0.984 4068.283
72 65 0.056 2.947 0.977 4068.628
72 66 0.040 2.686 0.984 4068.923
72 67 0.043 2.349 0.984 4069.131
72 68 0.076 2.648 0.969 4069.451
72 69 0.098 2.222 0.961 4069.712
72 70 0.041 2.154 0.984 4069.966
72 71 0.012 3.256 0.997 4070.330
72 72 0.055 2.770 0.979 4070.649
72 73 0.047 2.522 0.981 4070.969
72 74 0.049 2.205 0.982 4071.222
72 75 0.059 2.661 0.977 4071.534
72 76 0.058 1.863 0.977 4071.707
72 77 0.056 2.989 0.978 4072.037
72 78 0.055 2.525 0.980 4072.372
72 79 0.054 2.612 0.978 4072.732
72 80 0.077 2.248 0.970 4073.056
72 81 0.056 3.289 0.982 4073.483
72 82 0.042 2.365 0.982 4073.686
72 83 0.047 2.380 0.982 4073.967
72 84 0.061 1.926 0.976 4074.155
72 85 0.048 2.538 0.982 4074.432
72 86 0.088 1.961 0.970 4074.643
72 87 0.049 2.609 0.981 4074.950
72 88 0.049 2.902 0.984 4075.225
72 89 0.050 2.522 0.980 4075.552
72 90 0.083 2.240 0.969 4075.838
72 91 0.052 2.965 0.979 4076.181
72 92 0.077 2.481 0.968 4076.438
72 93 0.063 2.621 0.977 4076.793
72 94 0.075 2.381 0.973 4076.995
72 95 0.053 2.509 0.981 4077.246
72 96 0.093 2.362 0.963 4077.507
72 97 0.034 2.802 0.988 4077.862
72 98 0.067 3.513 0.981 4078.140
72 99 0.074 2.241 0.971 4078.368
72 100 0.009 3.027 0.998 4078.707
72 101 0.052 2.413 0.981 4078.968
72 102 0.009 3.206 0.999 4079.344
72 103 0.086 2.046 0.969 4079.548
72 104 0.059 2.522 0.975 4079.810
72 105 0.042 2.055 0.984 4080.083
72 106 0.052 2.350 0.977 4080.357
72 107 0.090 2.099 0.965 4080.596
72 108 0.102 2.192 0.960 4080.854
72 109 0.074 2.616 0.968 4081.220
72 110 0.060 2.212 0.976 4081.462
72 111 0.061 2.480 0.973 4081.765
